Individuo,Tempo de execucao,Accuracy,F1 Score
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 19}, 'classifier_params': {'C': 0.856371930449593, 'kernel': 'linear', 'gamma': 'auto', 'tol': 1e-07, 'random_state': 42}}",0.03279614448547363,0.6813186813186813,0.6722489487195369
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 16}, 'classifier_params': {'C': 0.15897122307608808, 'kernel': 'rbf', 'gamma': 'auto', 'tol': 0.001, 'random_state': 42}}",0.033132076263427734,0.5384615384615384,0.37692307692307697
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 42}, 'classifier_params': {'C': 1.2903847905660368, 'kernel': 'linear', 'gamma': 'auto', 'tol': 1e-06, 'random_state': 42}}",1.0883865356445312,0.7032967032967034,0.7282471867251573
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.7388904748973943}, 'feature_selection_params': {'k': 38}, 'classifier_params': {'C': 0.5976212767320527, 'kernel': 'linear', 'gamma': 'auto', 'tol': 0.001, 'random_state': 42}}",0.019025325775146484,0.7362637362637363,0.7116241556608529
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 18}, 'classifier_params': {'C': 0.5484744789976782, 'kernel': 'linear', 'gamma': 'auto', 'tol': 1e-07, 'random_state': 42}}",0.5552675724029541,0.6593406593406593,0.7029008029008029
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.5892550010563161}, 'feature_selection_params': {'k': 49}, 'classifier_params': {'C': 0.2285298471313399, 'kernel': 'poly', 'gamma': 'auto', 'tol': 0.0001, 'random_state': 42}}",0.04273557662963867,0.7692307692307693,0.765306214820778
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.9138971118538838}, 'feature_selection_params': {'k': 25}, 'classifier_params': {'C': 0.1594702877199502, 'kernel': 'rbf', 'gamma': 'auto', 'tol': 0.001, 'random_state': 42}}",0.03159070014953613,0.5384615384615384,0.37692307692307697
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.9335607241534235}, 'feature_selection_params': {'k': 49}, 'classifier_params': {'C': 0.7076664014298641, 'kernel': 'sigmoid', 'gamma': 'scale', 'tol': 0.0001, 'random_state': 42}}",0.017061948776245117,0.5384615384615384,0.37692307692307697
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 48}, 'classifier_params': {'C': 1.5973315402470294, 'kernel': 'rbf', 'gamma': 'auto', 'tol': 1e-05, 'random_state': 42}}",0.03611278533935547,0.5384615384615384,0.37692307692307697
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 48}, 'classifier_params': {'C': 1.8041908611394204, 'kernel': 'linear', 'gamma': 'auto', 'tol': 0.0001, 'random_state': 42}}",0.022588253021240234,0.7582417582417582,0.7354972758334103
