Individuo,Tempo de execucao,Accuracy,F1 Score
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 14}, 'classifier_params': {'max_depth': 5, 'min_samples_split': 20, 'random_state': 42}}",0.01605510711669922,0.6153846153846154,0.5390881696300416
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 34}, 'classifier_params': {'max_depth': 3, 'min_samples_split': 7, 'random_state': 42}}",0.0160064697265625,0.6373626373626373,0.6293184529443758
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 27}, 'classifier_params': {'max_depth': 10, 'min_samples_split': 5, 'random_state': 42}}",0.018527746200561523,0.6263736263736264,0.6517973075517833
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 45}, 'classifier_params': {'max_depth': 4, 'min_samples_split': 5, 'random_state': 42}}",0.015065431594848633,0.6483516483516484,0.6482439718698948
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 12}, 'classifier_params': {'max_depth': 4, 'min_samples_split': 6, 'random_state': 42}}",0.012520551681518555,0.5384615384615384,0.496886446886447
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.9292972302984758}, 'feature_selection_params': {'k': 15}, 'classifier_params': {'max_depth': 10, 'min_samples_split': 6, 'random_state': 42}}",0.015041828155517578,0.5604395604395604,0.6212417551867092
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 28}, 'classifier_params': {'max_depth': 8, 'min_samples_split': 15, 'random_state': 42}}",0.019028186798095703,0.7142857142857143,0.6747365517019173
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 24}, 'classifier_params': {'max_depth': 2, 'min_samples_split': 2, 'random_state': 42}}",0.023990392684936523,0.5824175824175825,0.4996728934782032
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.5563826506777365}, 'feature_selection_params': {'k': 12}, 'classifier_params': {'max_depth': 5, 'min_samples_split': 17, 'random_state': 42}}",0.013526439666748047,0.5494505494505495,0.5073044602456368
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.33314036784146983}, 'feature_selection_params': {'k': 31}, 'classifier_params': {'max_depth': 5, 'min_samples_split': 13, 'random_state': 42}}",0.020051002502441406,0.6813186813186813,0.6820056180552672
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 23}, 'classifier_params': {'max_depth': 6, 'min_samples_split': 6, 'random_state': 42}}",0.03009343147277832,0.6703296703296703,0.6685314685314685
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.29860898496504507}, 'feature_selection_params': {'k': 45}, 'classifier_params': {'max_depth': 3, 'min_samples_split': 7, 'random_state': 42}}",0.016064167022705078,0.6373626373626373,0.6293184529443758
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 24}, 'classifier_params': {'max_depth': 4, 'min_samples_split': 16, 'random_state': 42}}",0.01807713508605957,0.6703296703296703,0.627710384853242
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.022908080139295794}, 'feature_selection_params': {'k': 41}, 'classifier_params': {'max_depth': 7, 'min_samples_split': 20, 'random_state': 42}}",0.01806330680847168,0.6703296703296703,0.683428829071031
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.3349481215896576}, 'feature_selection_params': {'k': 49}, 'classifier_params': {'max_depth': 9, 'min_samples_split': 18, 'random_state': 42}}",0.02104496955871582,0.6923076923076923,0.6663606513230573
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 48}, 'classifier_params': {'max_depth': 5, 'min_samples_split': 2, 'random_state': 42}}",0.035180091857910156,0.6483516483516484,0.6419620479770856
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 39}, 'classifier_params': {'max_depth': 2, 'min_samples_split': 19, 'random_state': 42}}",0.016063928604125977,0.5824175824175825,0.5486239424292522
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 50}, 'classifier_params': {'max_depth': 3, 'min_samples_split': 18, 'random_state': 42}}",0.021715879440307617,0.6373626373626373,0.6293184529443758
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 15}, 'classifier_params': {'max_depth': 4, 'min_samples_split': 11, 'random_state': 42}}",0.013515233993530273,0.5934065934065934,0.5592426943516532
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 19}, 'classifier_params': {'max_depth': 8, 'min_samples_split': 19, 'random_state': 42}}",0.016568422317504883,0.7032967032967034,0.6992069419253886
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'most_frequent', 'fill_value': None}, 'feature_selection_params': {'k': 32}, 'classifier_params': {'max_depth': 2, 'min_samples_split': 12, 'random_state': 42}}",0.025580406188964844,0.5824175824175825,0.5486239424292522
"{'scaler_params': {'with_mean': True, 'with_std': True}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 25}, 'classifier_params': {'max_depth': 5, 'min_samples_split': 20, 'random_state': 42}}",0.013554573059082031,0.6813186813186813,0.6323583343926382
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.6575333669565633}, 'feature_selection_params': {'k': 22}, 'classifier_params': {'max_depth': 3, 'min_samples_split': 11, 'random_state': 42}}",0.011528491973876953,0.6373626373626373,0.5803674039933269
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 31}, 'classifier_params': {'max_depth': 7, 'min_samples_split': 2, 'random_state': 42}}",0.017048120498657227,0.6923076923076923,0.6747533735157761
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 45}, 'classifier_params': {'max_depth': 5, 'min_samples_split': 18, 'random_state': 42}}",0.018065690994262695,0.6483516483516484,0.6452920513070888
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.10960088521359934}, 'feature_selection_params': {'k': 28}, 'classifier_params': {'max_depth': 6, 'min_samples_split': 15, 'random_state': 42}}",0.01354217529296875,0.7032967032967034,0.6523809523809524
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'mean', 'fill_value': None}, 'feature_selection_params': {'k': 49}, 'classifier_params': {'max_depth': 7, 'min_samples_split': 12, 'random_state': 42}}",0.01806473731994629,0.6703296703296703,0.683428829071031
"{'scaler_params': {'with_mean': True, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.23929169276622086}, 'feature_selection_params': {'k': 22}, 'classifier_params': {'max_depth': 5, 'min_samples_split': 13, 'random_state': 42}}",0.012026071548461914,0.6813186813186813,0.6368251511595927
"{'scaler_params': {'with_mean': False, 'with_std': False}, 'imputer_params': {'strategy': 'constant', 'fill_value': 0.6629608910510938}, 'feature_selection_params': {'k': 38}, 'classifier_params': {'max_depth': 7, 'min_samples_split': 7, 'random_state': 42}}",0.014801025390625,0.6483516483516484,0.677819510262768
"{'scaler_params': {'with_mean': False, 'with_std': True}, 'imputer_params': {'strategy': 'median', 'fill_value': None}, 'feature_selection_params': {'k': 19}, 'classifier_params': {'max_depth': 9, 'min_samples_split': 4, 'random_state': 42}}",0.01717996597290039,0.6483516483516484,0.7130570122077143
